"BUL_ID","FROMDATE","TODATE","CONSUMPTION"
"23017043813","1398/02/21","1398/04/03","59"
"23017043813","1398/01/05","1398/02/21","140"
"23017043813","1397/11/16","1398/01/05","299"
"23017043813","1397/10/05","1397/11/16","365"
"23017043813","1397/08/26","1397/10/05","209"
"23017043813","1397/07/08","1397/08/26","100"
"23017043813","1397/06/11","1397/07/08","39"
"23017043813","1397/02/18","1397/06/11","138"
"23017043813","1396/12/28","1397/02/18","250"
"23016131883","1399/04/18","1399/06/02","55"
"23016131883","1399/03/01","1399/04/18","58"
"23016131883","1399/01/24","1399/03/01","237"
"23016131883","1398/11/20","1399/01/24","880"
"23016131883","1398/10/02","1398/11/20","925"
"23016131883","1398/08/22","1398/10/02","834"
"23016131883","1398/07/04","1398/08/22","224"
"23016131883","1398/05/19","1398/07/04","166"
"23016131883","1398/04/03","1398/05/19","45"
"23016131883","1398/02/21","1398/04/03","62"
"23016131883","1398/01/05","1398/02/21","289"
"23016131883","1397/11/16","1398/01/05","542"
"23016131883","1397/10/05","1397/11/16","595"
"23016131883","1397/08/26","1397/10/05","475"
"23016131883","1397/07/08","1397/08/26","387"
"23016131883","1397/05/25","1397/07/08","153"
"23016131883","1397/02/18","1397/05/25","464"
"23016131883","1396/12/28","1397/02/18","581"
"23018660605","1399/04/24","1399/06/02","65"
"23018660605","1399/03/01","1399/04/24","96"
"23018660605","1398/10/03","1399/03/01","794"
"23018660605","1398/08/22","1398/10/03","400"
"23018660605","1398/07/04","1398/08/22","176"
"23018660605","1398/05/20","1398/07/04","105"
"23018660605","1398/04/03","1398/05/20","87"
"23018660605","1398/02/21","1398/04/03","107"
"23018660605","1398/01/06","1398/02/21","154"
"23018660605","1397/11/16","1398/01/06","355"
"23018660605","1397/10/05","1397/11/16","447"
"23018660605","1397/08/26","1397/10/05","312"
"23018660605","1397/07/08","1397/08/26","201"
"23018660605","1397/05/25","1397/07/08","76"
"23018660605","1397/04/02","1397/05/25","67"
"23018660605","1397/02/19","1397/04/02","92"
"23018660605","1396/11/19","1397/02/19","429"
"23018495287","1399/04/24","1399/06/02","70"
"23018495287","1399/03/01","1399/04/24","133"
"23018495287","1399/01/31","1399/03/01","198"
"23018495287","1398/11/20","1399/01/31","727"
"23018495287","1398/10/03","1398/11/20","626"
"23018495287","1398/08/22","1398/10/03","425"
"23018495287","1398/07/04","1398/08/22","337"
"23018495287","1398/05/20","1398/07/04","151"
"23018495287","1398/04/03","1398/05/20","90"
"23018495287","1398/02/21","1398/04/03","114"
"23018495287","1398/01/06","1398/02/21","402"
"23018495287","1397/11/16","1398/01/06","563"
"23018495287","1397/10/05","1397/11/16","503"
"23018495287","1397/08/26","1397/10/05","403"
"23018495287","1397/07/08","1397/08/26","274"
"23018495287","1397/05/25","1397/07/08","116"
"23018495287","1397/02/19","1397/05/25","201"
"23018495287","1397/01/14","1397/02/19","258"
"23018495287","1396/11/19","1397/01/14","490"
"23017934480","1399/03/01","1399/04/25","30"
"23017934480","1398/11/21","1399/03/01","0"
"23017934480","1398/10/07","1398/11/21","0"
"23017934480","1398/08/23","1398/10/07","0"
"23017934480","1398/07/06","1398/08/23","0"
"23017934480","1398/05/23","1398/07/06","0"
"23017934480","1398/04/04","1398/05/23","0"
"23017934480","1398/01/07","1398/04/04","0"
"23017934480","1397/11/18","1398/01/07","12"
"23017934480","1397/10/06","1397/11/18","5"
"23017934480","1397/08/27","1397/10/06","0"
"23017934480","1397/07/09","1397/08/27","0"
"23017934480","1397/04/04","1397/07/09","0"
"23017934480","1396/12/28","1397/04/04","0"
"23018851430","1398/02/21","1398/08/21","16"
"23018851430","1397/10/05","1398/02/21","341"
"23018851430","1397/08/26","1397/10/05","119"
"23018851430","1397/07/08","1397/08/26","41"
"23018851430","1397/06/31","1397/07/08","0"
"23018851430","1397/04/02","1397/06/31","2"
"23018851430","1396/12/28","1397/04/02","8"
"23018967260","1399/04/24","1399/06/02","23"
"23018967260","1399/03/01","1399/04/24","35"
"23018967260","1399/01/31","1399/03/01","68"
"23018967260","1398/11/20","1399/01/31","245"
"23018967260","1398/10/02","1398/11/20","254"
"23018967260","1398/08/22","1398/10/02","166"
"23018967260","1398/07/04","1398/08/22","59"
"23018967260","1398/05/20","1398/07/04","47"
"23018967260","1398/04/03","1398/05/20","27"
"23018967260","1398/02/21","1398/04/03","32"
"23018967260","1397/11/16","1398/02/21","366"
"23018967260","1397/10/05","1397/11/16","198"
"23018967260","1397/08/26","1397/10/05","108"
"23018967260","1397/07/08","1397/08/26","67"
"23018967260","1397/05/25","1397/07/08","16"
"23018967260","1397/04/02","1397/05/25","18"
"23018967260","1397/02/18","1397/04/02","34"
"23018967260","1396/12/28","1397/02/18","80"
"23017954501","1399/04/24","1399/06/02","76"
"23017954501","1399/01/31","1399/04/24","311"
"23017954501","1398/12/11","1399/01/31","326"
"23017954501","1398/11/21","1398/12/11","0"
"23017954501","1398/05/20","1398/11/21","905"
"23017954501","1398/01/06","1398/05/20","504"
"23017954501","1397/11/16","1398/01/06","462"
"23017954501","1397/10/05","1397/11/16","383"
"23017954501","1397/05/25","1397/10/05","627"
"23017954501","1397/04/02","1397/05/25","103"
"23017954501","1397/01/14","1397/04/02","288"
"23017954501","1396/11/19","1397/01/14","410"
"23018662355","1399/04/24","1399/06/02","0"
"23018662355","1399/03/01","1399/04/24","0"
"23018662355","1398/10/03","1399/03/01","1"
"23018662355","1398/08/22","1398/10/03","4"
"23018662355","1398/07/04","1398/08/22","0"
"23018662355","1398/05/20","1398/07/04","0"
"23018662355","1398/04/03","1398/05/20","0"
"23018662355","1398/02/21","1398/04/03","0"
"23018662355","1398/01/06","1398/02/21","0"
"23018662355","1397/11/16","1398/01/06","0"
"23018662355","1397/10/05","1397/11/16","0"
